Goods ID,Level One Model,The Color ,PN,Alternative PN,Material Item Category,ID,P/N + zamiennik,The Material Sub-category ,Part Name
34343,Redmi Note 10 Pro,Purple,32020000HL3U,,Consumable,34343-Consumable,32020000HL3U,Consumable,Double Side Adhesive PMMA Frame Assy-Redmi Note 10 Pro
34343,Redmi Note 10 Pro,Purple,34560000054Y,,Structural Material,34343-Others,34560000054Y,Others,Lens-Flash lampshade-Redmi Note 10 Pro
34343,Redmi Note 10 Pro,Purple,370100006A3C,,Consumable,34343-Consumable,370100006A3C,Consumable,Seal Rubber-USB-Redmi Note 10 Pro
34343,Redmi Note 10 Pro,Purple,370100006B3C,,Consumable,34343-Consumable,370100006B3C,Consumable,Seal Rubber-AUDIO-JACK-Redmi Note 10 Pro
34343,Redmi Note 10 Pro,Purple,483200007D2T,,Structural Material,34343-FPCClass ,483200007D2T,FPCClass ,Main FPC Assy-Redmi Note 10 Pro
34343,Redmi Note 10 Pro,Purple,490100005N5F,,Structural Material,34343-Fingerprint Module,490100005N5F,Fingerprint Module,Fingerprint Module-Redmi Note 10 Pro-purple
34343,Redmi Note 10 Pro,Purple,340800000D3Y,,Consumable,34343-Consumable,340800000D3Y,Consumable,Screw-M1.4*4.0
34343,Redmi Note 10 Pro,Purple,48200000B53W,,Accessory,34343-SIMCard Tray,48200000B53W,SIMCard Tray,SIM Card Tray-Redmi Note 10 Pro-purple
34343,Redmi Note 10 Pro,Purple,100082407052,,Consumable,34343-Consumable,100082407052,Consumable,Screw-M1.4*3.0-Golden
34343,Redmi Note 10 Pro,Purple,451100002XKR,,Consumable,34343-Consumable,451100002XKR,Consumable,Coaxial Cable-Redmi Note 10 Pro
34343,Redmi Note 10 Pro,Purple,320600005Y6B,,Consumable,34343-Consumable,320600005Y6B,Consumable,Graphite Sheet-SpeakerFrame-Redmi Note 10 Pro
34343,Redmi Note 10 Pro,Purple,321400000X5Z,,Consumable,34343-Adhesive Battery,321400000X5Z,Adhesive Battery,Easy Release Adhesive-Battery-Redmi Note 10 Pro
34343,Redmi Note 10 Pro,Purple,483200007E2T,,Structural Material,34343-FPCClass ,483200007E2T,FPCClass ,FPC Assy-Side Key-Redmi Note 10 Pro
34343,Redmi Note 10 Pro,Purple,489100001F3C,,Consumable,34343-Consumable,489100001F3C,Consumable,Seal Rubber-TOP-MIC-Redmi Note 10 Pro
34343,Redmi Note 10 Pro,Purple,32020000HD3U,,Consumable,34343-Consumable,32020000HD3U,Consumable,Adhesive-Motor-Redmi Note 10 Pro
34343,Redmi Note 10 Pro,Purple,32010000WM4U,,Consumable,34343-Consumable,32010000WM4U,Consumable,Seal Gasket-Camera-Redmi Note 10 Pro
34343,Redmi Note 10 Pro,Purple,32010000WM2R,32010000WM4U,Consumable,34343-Consumable,"32010000WM2R , 32010000WM4U",Consumable,Seal Gasket-Camera-Redmi Note 10 Pro
34343,Redmi Note 10 Pro,Purple,32020000HP2R,,Consumable,34343-Adhesive Battery Cover,32020000HP2R,Adhesive Battery Cover,Adhesive-Battery Cover-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,56000T00K600,,Structural Material,34350-Middle Frame,56000T00K600,Middle Frame,After sale Frame Inner Ultrasonic Assy-Redmi Note 10 Pro-purple
34350,Redmi Note 10 Pro,Purple,880500000B34,,Accessory,34350-Headset,880500000B34,Headset,Headset-FR-white-For Service Only
34350,Redmi Note 10 Pro,Purple,370100006A3C,,Consumable,34350-Consumable,370100006A3C,Consumable,Seal Rubber-USB-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,370100006B3C,,Consumable,34350-Consumable,370100006B3C,Consumable,Seal Rubber-AUDIO-JACK-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,483200007D2T,,Structural Material,34350-FPCClass ,483200007D2T,FPCClass ,Main FPC Assy-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,490100005N5F,,Structural Material,34350-Fingerprint Module,490100005N5F,Fingerprint Module,Fingerprint Module-Redmi Note 10 Pro-purple
34350,Redmi Note 10 Pro,Purple,340800000D3Y,,Consumable,34350-Consumable,340800000D3Y,Consumable,Screw-M1.4*4.0
34350,Redmi Note 10 Pro,Purple,48200000B53W,,Accessory,34350-SIMCard Tray,48200000B53W,SIMCard Tray,SIM Card Tray-Redmi Note 10 Pro-purple
34350,Redmi Note 10 Pro,Purple,100082407052,,Consumable,34350-Consumable,100082407052,Consumable,Screw-M1.4*3.0-Golden
34350,Redmi Note 10 Pro,Purple,451100002XKR,,Consumable,34350-Consumable,451100002XKR,Consumable,Coaxial Cable-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,320600005Y6B,,Consumable,34350-Consumable,320600005Y6B,Consumable,Graphite Sheet-SpeakerFrame-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,481100008X3W,,Structural Material,34350-Volume Key,481100008X3W,Volume Key,Volume Key Assy-purple-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,481100008X2E,481100008X3W,Structural Material,34350-Volume Key,"481100008X2E , 481100008X3W",Volume Key,Volume Key Assy-purple-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,32020000HL3U,,Consumable,34350-Consumable,32020000HL3U,Consumable,Double Side Adhesive PMMA Frame Assy-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,34560000054Y,,Structural Material,34350-Others,34560000054Y,Others,Lens-Flash lampshade-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,321400000X5Z,,Consumable,34350-Adhesive Battery,321400000X5Z,Adhesive Battery,Easy Release Adhesive-Battery-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,483200007E2T,,Structural Material,34350-FPCClass ,483200007E2T,FPCClass ,FPC Assy-Side Key-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,489100001F3C,,Consumable,34350-Consumable,489100001F3C,Consumable,Seal Rubber-TOP-MIC-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,32020000HD3U,,Consumable,34350-Consumable,32020000HD3U,Consumable,Adhesive-Motor-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,32010000WM4U,,Consumable,34350-Consumable,32010000WM4U,Consumable,Seal Gasket-Camera-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,32010000WM2R,32010000WM4U,Consumable,34350-Consumable,"32010000WM2R , 32010000WM4U",Consumable,Seal Gasket-Camera-Redmi Note 10 Pro
34350,Redmi Note 10 Pro,Purple,32020000HP2R,,Consumable,34350-Adhesive Battery Cover,32020000HP2R,Adhesive Battery Cover,Adhesive-Battery Cover-Redmi Note 10 Pro
40168,Redmi Note 10 Pro,Green,56000V00K600,,Structural Material,40168-Middle Frame,56000V00K600,Middle Frame,After Sales Middle Frame Assy-Redmi Note 10 Pro-Green
40168,Redmi Note 10 Pro,Green,370100006A3C,,Consumable,40168-Consumable,370100006A3C,Consumable,Seal Rubber-USB-Redmi Note 10 Pro
40168,Redmi Note 10 Pro,Green,370100006B3C,,Consumable,40168-Consumable,370100006B3C,Consumable,Seal Rubber-AUDIO-JACK-Redmi Note 10 Pro
40168,Redmi Note 10 Pro,Green,483200007D2T,,Structural Material,40168-FPCClass ,483200007D2T,FPCClass ,Main FPC Assy-Redmi Note 10 Pro
40168,Redmi Note 10 Pro,Green,49010000BF5F,,Structural Material,40168-Fingerprint Module,49010000BF5F,Fingerprint Module,Fingerprint Module-Redmi Note 10 Pro-Green
40168,Redmi Note 10 Pro,Green,340800000D3Y,,Consumable,40168-Consumable,340800000D3Y,Consumable,Screw-M1.4*4.0
40168,Redmi Note 10 Pro,Green,100082407052,,Consumable,40168-Consumable,100082407052,Consumable,Screw-M1.4*3.0-Golden
40168,Redmi Note 10 Pro,Green,48200000L83W,,Accessory,40168-SIMCard Tray,48200000L83W,SIMCard Tray,SIM Card Tray-Redmi Note 10 Pro-Green
40168,Redmi Note 10 Pro,Green,451100002XKR,,Consumable,40168-Consumable,451100002XKR,Consumable,Coaxial Cable-Redmi Note 10 Pro
40168,Redmi Note 10 Pro,Green,320600005Y6B,,Consumable,40168-Consumable,320600005Y6B,Consumable,Graphite Sheet-SpeakerFrame-Redmi Note 10 Pro
40168,Redmi Note 10 Pro,Green,321400000X5Z,,Consumable,40168-Adhesive Battery,321400000X5Z,Adhesive Battery,Easy Release Adhesive-Battery-Redmi Note 10 Pro
40168,Redmi Note 10 Pro,Green,483200007E2T,,Structural Material,40168-FPCClass ,483200007E2T,FPCClass ,FPC Assy-Side Key-Redmi Note 10 Pro
40168,Redmi Note 10 Pro,Green,489100001F3C,,Consumable,40168-Consumable,489100001F3C,Consumable,Seal Rubber-TOP-MIC-Redmi Note 10 Pro
40168,Redmi Note 10 Pro,Green,32020000HD3U,,Consumable,40168-Consumable,32020000HD3U,Consumable,Adhesive-Motor-Redmi Note 10 Pro
40173,Redmi Note 10 Pro,Green,56000V00K600,,Structural Material,40173-Middle Frame,56000V00K600,Middle Frame,After Sales Middle Frame Assy-Redmi Note 10 Pro-Green
40173,Redmi Note 10 Pro,Green,370100006A3C,,Consumable,40173-Consumable,370100006A3C,Consumable,Seal Rubber-USB-Redmi Note 10 Pro
40173,Redmi Note 10 Pro,Green,370100006B3C,,Consumable,40173-Consumable,370100006B3C,Consumable,Seal Rubber-AUDIO-JACK-Redmi Note 10 Pro
40173,Redmi Note 10 Pro,Green,483200007D2T,,Structural Material,40173-FPCClass ,483200007D2T,FPCClass ,Main FPC Assy-Redmi Note 10 Pro
40173,Redmi Note 10 Pro,Green,49010000BF5F,,Structural Material,40173-Fingerprint Module,49010000BF5F,Fingerprint Module,Fingerprint Module-Redmi Note 10 Pro-Green
40173,Redmi Note 10 Pro,Green,340800000D3Y,,Consumable,40173-Consumable,340800000D3Y,Consumable,Screw-M1.4*4.0
40173,Redmi Note 10 Pro,Green,100082407052,,Consumable,40173-Consumable,100082407052,Consumable,Screw-M1.4*3.0-Golden
40173,Redmi Note 10 Pro,Green,48200000L83W,,Accessory,40173-SIMCard Tray,48200000L83W,SIMCard Tray,SIM Card Tray-Redmi Note 10 Pro-Green
40173,Redmi Note 10 Pro,Green,451100002XKR,,Consumable,40173-Consumable,451100002XKR,Consumable,Coaxial Cable-Redmi Note 10 Pro
40173,Redmi Note 10 Pro,Green,320600005Y6B,,Consumable,40173-Consumable,320600005Y6B,Consumable,Graphite Sheet-SpeakerFrame-Redmi Note 10 Pro
40173,Redmi Note 10 Pro,Green,321400000X5Z,,Consumable,40173-Adhesive Battery,321400000X5Z,Adhesive Battery,Easy Release Adhesive-Battery-Redmi Note 10 Pro
40173,Redmi Note 10 Pro,Green,483200007E2T,,Structural Material,40173-FPCClass ,483200007E2T,FPCClass ,FPC Assy-Side Key-Redmi Note 10 Pro
40173,Redmi Note 10 Pro,Green,489100001F3C,,Consumable,40173-Consumable,489100001F3C,Consumable,Seal Rubber-TOP-MIC-Redmi Note 10 Pro
40173,Redmi Note 10 Pro,Green,32020000HD3U,,Consumable,40173-Consumable,32020000HD3U,Consumable,Adhesive-Motor-Redmi Note 10 Pro
40174,Redmi Note 10 Pro,Green,56000V00K600,,Structural Material,40174-Middle Frame,56000V00K600,Middle Frame,After Sales Middle Frame Assy-Redmi Note 10 Pro-Green
40174,Redmi Note 10 Pro,Green,370100006A3C,,Consumable,40174-Consumable,370100006A3C,Consumable,Seal Rubber-USB-Redmi Note 10 Pro
40174,Redmi Note 10 Pro,Green,370100006B3C,,Consumable,40174-Consumable,370100006B3C,Consumable,Seal Rubber-AUDIO-JACK-Redmi Note 10 Pro
40174,Redmi Note 10 Pro,Green,483200007D2T,,Structural Material,40174-FPCClass ,483200007D2T,FPCClass ,Main FPC Assy-Redmi Note 10 Pro
40174,Redmi Note 10 Pro,Green,49010000BF5F,,Structural Material,40174-Fingerprint Module,49010000BF5F,Fingerprint Module,Fingerprint Module-Redmi Note 10 Pro-Green
40174,Redmi Note 10 Pro,Green,340800000D3Y,,Consumable,40174-Consumable,340800000D3Y,Consumable,Screw-M1.4*4.0
40174,Redmi Note 10 Pro,Green,100082407052,,Consumable,40174-Consumable,100082407052,Consumable,Screw-M1.4*3.0-Golden
40174,Redmi Note 10 Pro,Green,48200000L83W,,Accessory,40174-SIMCard Tray,48200000L83W,SIMCard Tray,SIM Card Tray-Redmi Note 10 Pro-Green
40174,Redmi Note 10 Pro,Green,451100002XKR,,Consumable,40174-Consumable,451100002XKR,Consumable,Coaxial Cable-Redmi Note 10 Pro
40174,Redmi Note 10 Pro,Green,320600005Y6B,,Consumable,40174-Consumable,320600005Y6B,Consumable,Graphite Sheet-SpeakerFrame-Redmi Note 10 Pro
40174,Redmi Note 10 Pro,Green,321400000X5Z,,Consumable,40174-Adhesive Battery,321400000X5Z,Adhesive Battery,Easy Release Adhesive-Battery-Redmi Note 10 Pro
40174,Redmi Note 10 Pro,Green,483200007E2T,,Structural Material,40174-FPCClass ,483200007E2T,FPCClass ,FPC Assy-Side Key-Redmi Note 10 Pro
40174,Redmi Note 10 Pro,Green,489100001F3C,,Consumable,40174-Consumable,489100001F3C,Consumable,Seal Rubber-TOP-MIC-Redmi Note 10 Pro
40174,Redmi Note 10 Pro,Green,32020000HD3U,,Consumable,40174-Consumable,32020000HD3U,Consumable,Adhesive-Motor-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,56000900K600,,Structural Material,41280-Middle Frame,56000900K600,Middle Frame,After sale Frame Inner Ultrasonic Assy-Redmi Note 10 Pro-Tarnish
41280,Redmi Note 10 Pro,Tarnish,880500000B34,,Accessory,41280-Headset,880500000B34,Headset,Headset-FR-white-For Service Only
41280,Redmi Note 10 Pro,Tarnish,481100006L3W,,Structural Material,41280-Volume Key,481100006L3W,Volume Key,Volume Key Assy-Tarnish-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,32020000HL3U,,Consumable,41280-Consumable,32020000HL3U,Consumable,Double Side Adhesive PMMA Frame Assy-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,34560000054Y,,Structural Material,41280-Others,34560000054Y,Others,Lens-Flash lampshade-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,370100006A3C,,Consumable,41280-Consumable,370100006A3C,Consumable,Seal Rubber-USB-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,370100006B3C,,Consumable,41280-Consumable,370100006B3C,Consumable,Seal Rubber-AUDIO-JACK-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,49010000475F,,Structural Material,41280-Fingerprint Module,49010000475F,Fingerprint Module,Fingerprint Module-Redmi Note 10 Pro-Tarnish
41280,Redmi Note 10 Pro,Tarnish,483200007D2T,,Structural Material,41280-FPCClass ,483200007D2T,FPCClass ,Main FPC Assy-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,482000007Y3W,,Accessory,41280-SIMCard Tray,482000007Y3W,SIMCard Tray,SIM Card Tray-Redmi Note 10 Pro-Tarnish
41280,Redmi Note 10 Pro,Tarnish,340800000D3Y,,Consumable,41280-Consumable,340800000D3Y,Consumable,Screw-M1.4*4.0
41280,Redmi Note 10 Pro,Tarnish,100082407052,,Consumable,41280-Consumable,100082407052,Consumable,Screw-M1.4*3.0-Golden
41280,Redmi Note 10 Pro,Tarnish,451100002XKR,,Consumable,41280-Consumable,451100002XKR,Consumable,Coaxial Cable-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,320600005Y6B,,Consumable,41280-Consumable,320600005Y6B,Consumable,Graphite Sheet-SpeakerFrame-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,321400000X5Z,,Consumable,41280-Adhesive Battery,321400000X5Z,Adhesive Battery,Easy Release Adhesive-Battery-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,32010000WM4U,,Consumable,41280-Consumable,32010000WM4U,Consumable,Seal Gasket-Camera-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,32010000WM2R,32010000WM4U,Consumable,41280-Consumable,"32010000WM2R , 32010000WM4U",Consumable,Seal Gasket-Camera-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,32020000HP2R,,Consumable,41280-Adhesive Battery Cover,32020000HP2R,Adhesive Battery Cover,Adhesive-Battery Cover-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,483200007E2T,,Structural Material,41280-FPCClass ,483200007E2T,FPCClass ,FPC Assy-Side Key-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,489100001F3C,,Consumable,41280-Consumable,489100001F3C,Consumable,Seal Rubber-TOP-MIC-Redmi Note 10 Pro
41280,Redmi Note 10 Pro,Tarnish,32020000HD3U,,Consumable,41280-Consumable,32020000HD3U,Consumable,Adhesive-Motor-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,56000700K600,,Structural Material,41281-Middle Frame,56000700K600,Middle Frame,After sale Frame Inner Ultrasonic Assy-Redmi Note 10 Pro-Golden
41281,Redmi Note 10 Pro,Golden,880500000B34,,Accessory,41281-Headset,880500000B34,Headset,Headset-FR-white-For Service Only
41281,Redmi Note 10 Pro,Golden,481100006U2E,,Structural Material,41281-Volume Key,481100006U2E,Volume Key,Volume Key Assy-Golden-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,32020000HL3U,,Consumable,41281-Consumable,32020000HL3U,Consumable,Double Side Adhesive PMMA Frame Assy-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,34560000054Y,,Structural Material,41281-Others,34560000054Y,Others,Lens-Flash lampshade-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,370100006A3C,,Consumable,41281-Consumable,370100006A3C,Consumable,Seal Rubber-USB-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,370100006B3C,,Consumable,41281-Consumable,370100006B3C,Consumable,Seal Rubber-AUDIO-JACK-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,48200000883W,,Accessory,41281-SIMCard Tray,48200000883W,SIMCard Tray,SIM Card Tray-Redmi Note 10 Pro-Golden
41281,Redmi Note 10 Pro,Golden,49010000495F,,Structural Material,41281-Fingerprint Module,49010000495F,Fingerprint Module,Fingerprint Module-Redmi Note 10 Pro-Golden
41281,Redmi Note 10 Pro,Golden,483200007D2T,,Structural Material,41281-FPCClass ,483200007D2T,FPCClass ,Main FPC Assy-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,340800000D3Y,,Consumable,41281-Consumable,340800000D3Y,Consumable,Screw-M1.4*4.0
41281,Redmi Note 10 Pro,Golden,100082407052,,Consumable,41281-Consumable,100082407052,Consumable,Screw-M1.4*3.0-Golden
41281,Redmi Note 10 Pro,Golden,451100002XKR,,Consumable,41281-Consumable,451100002XKR,Consumable,Coaxial Cable-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,320600005Y6B,,Consumable,41281-Consumable,320600005Y6B,Consumable,Graphite Sheet-SpeakerFrame-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,321400000X5Z,,Consumable,41281-Adhesive Battery,321400000X5Z,Adhesive Battery,Easy Release Adhesive-Battery-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,32010000WM4U,,Consumable,41281-Consumable,32010000WM4U,Consumable,Seal Gasket-Camera-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,32010000WM2R,32010000WM4U,Consumable,41281-Consumable,"32010000WM2R , 32010000WM4U",Consumable,Seal Gasket-Camera-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,32020000HP2R,,Consumable,41281-Adhesive Battery Cover,32020000HP2R,Adhesive Battery Cover,Adhesive-Battery Cover-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,483200007E2T,,Structural Material,41281-FPCClass ,483200007E2T,FPCClass ,FPC Assy-Side Key-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,489100001F3C,,Consumable,41281-Consumable,489100001F3C,Consumable,Seal Rubber-TOP-MIC-Redmi Note 10 Pro
41281,Redmi Note 10 Pro,Golden,32020000HD3U,,Consumable,41281-Consumable,32020000HD3U,Consumable,Adhesive-Motor-Redmi Note 10 Pro
27127,Mi10,Green,58300J2B0000,,Mainboard,27127-Mainboard,58300J2B0000,Mainboard,After Sale Mainboard Assy-Mi10-GL-8GB+128GB
27127,Mi10,Green,58200J290000,58300J2B0000,Mainboard,27127-Mainboard,"58200J290000 , 58300J2B0000",Mainboard,After Sale Mainboard Assy-Mi10-GL-8GB+128GB-ECT
27128,Mi10,Tarnish,58300J2B0000,,Mainboard,27128-Mainboard,58300J2B0000,Mainboard,After Sale Mainboard Assy-Mi10-GL-8GB+128GB
27128,Mi10,Tarnish,58200J290000,58300J2B0000,Mainboard,27128-Mainboard,"58200J290000 , 58300J2B0000",Mainboard,After Sale Mainboard Assy-Mi10-GL-8GB+128GB-ECT
27129,Mi10,Green,58300J2C0000,,Mainboard,27129-Mainboard,58300J2C0000,Mainboard,After Sale Mainboard Assy-Mi10-GL-8GB+256GB
27129,Mi10,Green,58200J2A0000,58300J2C0000,Mainboard,27129-Mainboard,"58200J2A0000 , 58300J2C0000",Mainboard,After Sale Mainboard Assy-Mi10-GL-8GB+256GB-ECT
27130,Mi10,Tarnish,58300J2C0000,,Mainboard,27130-Mainboard,58300J2C0000,Mainboard,After Sale Mainboard Assy-Mi10-GL-8GB+256GB
27130,Mi10,Tarnish,58200J2A0000,58300J2C0000,Mainboard,27130-Mainboard,"58200J2A0000 , 58300J2C0000",Mainboard,After Sale Mainboard Assy-Mi10-GL-8GB+256GB-ECT
27130,Mi10,Tarnish,58100J2A0000,58300J2C0000,Mainboard,27130-Mainboard,"58100J2A0000 , 58300J2C0000",Mainboard,After Sale Mainboard Assy-Mi10-EU EEA-8GB+256GB
41282,Mi10,Tarnish,58300J2B0000,,Mainboard,41282-Mainboard,58300J2B0000,Mainboard,After Sale Mainboard Assy-Mi10-GL-8GB+128GB
41282,Mi10,Tarnish,58200J290000,58300J2B0000,Mainboard,41282-Mainboard,"58200J290000 , 58300J2B0000",Mainboard,After Sale Mainboard Assy-Mi10-GL-8GB+128GB-ECT
27127,Mi10,Green,56000600J200,,LCD,27127-LCD,56000600J200,LCD,After sale LCD-Mi10-Green
27127,Mi10,Green,56000K00J200,56000600J200,LCD,27127-LCD,"56000K00J200 , 56000600J200",LCD,After sale LCD-Mi10-Green-CSOT
27128,Mi10,Tarnish,56000500J200,,LCD,27128-LCD,56000500J200,LCD,After sale LCD-Mi10-Gray
27128,Mi10,Tarnish,56000J00J200,56000500J200,LCD,27128-LCD,"56000J00J200 , 56000500J200",LCD,After sale LCD-Mi10-Gray-CSOT
27129,Mi10,Green,56000600J200,,LCD,27129-LCD,56000600J200,LCD,After sale LCD-Mi10-Green
27129,Mi10,Green,56000K00J200,56000600J200,LCD,27129-LCD,"56000K00J200 , 56000600J200",LCD,After sale LCD-Mi10-Green-CSOT
27130,Mi10,Tarnish,56000500J200,,LCD,27130-LCD,56000500J200,LCD,After sale LCD-Mi10-Gray
27130,Mi10,Tarnish,56000J00J200,56000500J200,LCD,27130-LCD,"56000J00J200 , 56000500J200",LCD,After sale LCD-Mi10-Gray-CSOT
41282,Mi10,Tarnish,56000500J200,,LCD,41282-LCD,56000500J200,LCD,After sale LCD-Mi10-Gray
41282,Mi10,Tarnish,56000J00J200,56000500J200,LCD,41282-LCD,"56000J00J200 , 56000500J200",LCD,After sale LCD-Mi10-Gray-CSOT
27127,Mi10,Green,460200000U1G,,Structural Material,27127-Battery,460200000U1G,Battery,Battery-BM4N-30%
27128,Mi10,Tarnish,460200000U1G,,Structural Material,27128-Battery,460200000U1G,Battery,Battery-BM4N-30%
27129,Mi10,Green,460200000U1G,,Structural Material,27129-Battery,460200000U1G,Battery,Battery-BM4N-30%
27130,Mi10,Tarnish,460200000U1G,,Structural Material,27130-Battery,460200000U1G,Battery,Battery-BM4N-30%
41282,Mi10,Tarnish,460200000U1G,,Structural Material,41282-Battery,460200000U1G,Battery,Battery-BM4N-30%
27127,Mi10,Green,550500007N1L,,Structural Material,27127-Battery Cover,550500007N1L,Battery Cover,Battery Cover Assy-Mi10-GL-Green
27128,Mi10,Tarnish,550500007M1L,,Structural Material,27128-Battery Cover,550500007M1L,Battery Cover,Battery Cover Assy-Mi10-GL-Gray
27129,Mi10,Green,550500007N1L,,Structural Material,27129-Battery Cover,550500007N1L,Battery Cover,Battery Cover Assy-Mi10-GL-Green
